"","id","rate","povertytotalrate","povertymale","povertyedu","povertyover16female","povertyover16male","povertyfemaleunemployed","povertymaleunemployed","povertyage16to17","povertyage18to24","povertyage25to34","povertyage35to44","occupationssales","occupationsservice","employedfemalerate","employedNoHI","unemployedpublicHI","medianagemale","medianagefemale","age15to19Female","age20to24Female","age25to29Female","age30to34Female","age15to19Male","age20to24Male","age25to29Male","age30to34Male","lessHSearning","HSearning","Collegeearning"
"521","18145",90.1,0.610381546,0.480533926585095,0.54954954954955,0.444237837837838,0.513945945945946,46.7,25.6,0.0109998764058831,0.103324681745149,0.144852305030281,0.0968977876653071,0.184087011463128,0.174880404368625,0.570373660540781,0.067271674068353,0.00895925854412049,40.1,42.2,0.0593997684566747,0.0536111853237154,0.0595778787069196,0.0618933119601033,0.0647645959618978,0.0592498062987102,0.060662686295064,0.0579280798505082,25967,33948,38621
"522","18147",78.5,0.596224177,0.501163177135261,0.524564183835182,0.424011571841852,0.53519768563163,65,3.1,0.00498504486540379,0.101030242605517,0.113991359255567,0.117314722499169,0.193023022016688,0.136825173419121,0.536481210346511,0.0528829750938246,0.00170590242238144,42.6,44.5,0.0624815507232116,0.0515595788645085,0.0504772212929253,0.0486076945783725,0.0658110585737721,0.053555920100357,0.0512399884203416,0.057705297693718,27650,36846,36309
"523","18149",21.8,0.593632467,0.467653936087295,0.596225247524752,0.439237948619263,0.490330029827769,17.9,25,0.00909327097947519,0.0818394388152767,0.106780982073266,0.0935307872174591,0.194389814718973,0.157851154124832,0.490280313607561,0.0608143839238498,0.0181309964493465,41.7,41.3,0.0717415585531403,0.0525818369275711,0.0562763123979723,0.0556748861586047,0.0625552999469121,0.0583082640240665,0.0599009024951336,0.0514953105645019,25444,31661,31000
"524","18151",60.9,0.599280948,0.519198149575944,0.513146969277609,0.4346775585342,0.530460795029627,36.8,26.7,0.00478026214340786,0.128296067848882,0.150655358519661,0.109946029298381,0.213855072463768,0.157507246376812,0.55249296486038,0.076619943133636,0.00907866513692822,42.1,44.3,0.067446255610678,0.0607725017717931,0.0490196078431373,0.0512048192771084,0.0748489339870026,0.0835138524683616,0.0546117888496181,0.0491392087561281,27123,31539,37861
"525","18153",33.7,0.606627701,0.438431134083308,0.631665299425759,0.409600362277822,0.528472772557455,40,10.8,0,0.121617512921861,0.135603526907875,0.0826999087868653,0.174631909244509,0.195993241612358,0.465637065637066,0.106476893973516,0.0186469687415548,40.2,42.1,0.0596797671033479,0.053337492202121,0.0585360781867332,0.0545851528384279,0.0568283515303383,0.0689099695722212,0.078127796670843,0.0724002147843207,13148,31602,34182
"526","18155",37.4,0.574583532,0.545888594164456,0.533617424242424,0.41848885040052,0.524355921195064,44.8,52.5,0,0.0827586206896552,0.162334217506631,0.0774535809018568,0.183926521239954,0.20390355912744,0.475522755227552,0.0809853214104943,0.00759237388223385,39.9,40.4,0.0569867291178767,0.0517174082747853,0.0532786885245902,0.0581576893052303,0.0764898255813953,0.0515988372093023,0.0490552325581395,0.0521438953488372,22422,32594,33833
"527","18157",158.5,0.66539093,0.547608130826838,0.308706753837089,0.435394633243249,0.517343008533186,50.1,48,0.0023116307504203,0.432599724896836,0.194425340058077,0.0726539813541189,0.185586254441322,0.174852839794241,0.573604465709729,0.0805054239235069,0.00918952588194371,26.5,29.8,0.0951335093261782,0.155504825377591,0.0771952222270308,0.0607499891807677,0.101160365866248,0.19787128610658,0.0812669047963166,0.0626019449548861,24463,30931,31917
"528","18159",59.5,0.604414716,0.510889627168697,0.616019818331957,0.425694985710574,0.542088854247857,31.3,21.7,0.0361757105943152,0.0291620524178664,0.144702842377261,0.141749723145072,0.154496644295302,0.160134228187919,0.520323912353128,0.0679335457441966,0.00591715976331361,43.6,46.1,0.0642660007885399,0.0482323564200289,0.0487580496780129,0.047312393218557,0.0667630437639637,0.0647916940465239,0.0573005651202523,0.0507293993954528,34157,33830,38958
"529","18161",27.8,0.609198686,0.463720316622691,0.73419773095624,0.476891969959561,0.495956094742923,84.2,0,0.0178100263852243,0.0534300791556728,0.138522427440633,0.178759894459103,0.214964370546318,0.239904988123515,0.553098827470687,0.0987834549878345,0.00778588807785888,39.6,45.2,0.0651277823577906,0.0434185215718604,0.0505633415773564,0.0508381423467986,0.0799658508821855,0.0651678998292544,0.058053500284576,0.0452475811041548,28173,29237,32528
"530","18163",400.3,0.620114482,0.481073512252042,0.533157024793388,0.461429387970454,0.488689324657052,42.6,39.9,0.00434072345390898,0.131831971995333,0.197899649941657,0.11512252042007,0.219738569553057,0.183183971687882,0.558559974846722,0.0774597659107535,0.011777615215801,37,39.7,0.0606811410019544,0.0733470743402715,0.0741160011533902,0.065433535888591,0.0645672704046718,0.0722090423833204,0.0774556321000046,0.0701104064966468,19990,27940,32300
"531","18165",77.4,0.598272138,0.480183426138225,0.567125645438898,0.425050739344738,0.52435488547405,56.2,23.4,0,0.114641336390436,0.114313789715034,0.112676056338028,0.190410749732784,0.153000458085204,0.460210328048972,0.0576191541731931,0.0121951219512195,41.5,45.1,0.0568958844020126,0.0507031350793446,0.0514772287446781,0.0514772287446781,0.0706876680752977,0.0560891279293123,0.0555768984505058,0.0494301447048278,21563,30905,35392
"532","18167",261.4,0.623218458,0.492486201200596,0.476624427069291,0.44795747612954,0.474200216556748,50.2,43.9,0.00306192337133879,0.231014060674429,0.15756818822771,0.0809395270134161,0.203562236178318,0.210439617008133,0.543732679843346,0.0790079383719292,0.0206679505848091,34.6,38.2,0.0723748773307164,0.111232731939307,0.058428323393976,0.0542764399486676,0.0812722785851385,0.109679188374006,0.0737775340462481,0.0652773969472626,19278,27261,31854
"533","18169",41.3,0.589728056,0.480715287517532,0.508613835144447,0.438542350623769,0.517399868680236,24.3,8.9,0.0082398316970547,0.119740532959327,0.127454417952314,0.113429172510519,0.19901437926146,0.1870654155134,0.515891501991134,0.0745383703201762,0.00700208933310746,41.2,43.7,0.0680560678716341,0.0673798106479774,0.0530554530923399,0.0510881593507931,0.0830458835014644,0.0698991213797592,0.0562967783924504,0.0505694760820046,28190,31134,32508
"534","18171",61,0.591963289,0.467845659163987,0.54750593824228,0.442766682903069,0.518753044325377,57.7,11.3,0,0.0956591639871383,0.113344051446945,0.106109324758842,0.152988855116515,0.129685916919959,0.54841628959276,0.0356835769561479,0.00644883920894239,44.2,44.7,0.053601746301237,0.0475382003395586,0.0489934513703614,0.0582100412321125,0.062560620756547,0.0492240543161979,0.050921435499515,0.0497090203685742,36382,34469,41313
"535","18173",99.2,0.6005793,0.481297034085879,0.600991593015736,0.4451014031003,0.522057471968629,16.7,41.3,0.00675077467906153,0.126715360779106,0.173860115095175,0.109340416113324,0.197022489705417,0.141305036426988,0.584103883573209,0.0576982326415147,0.00596588521972943,39.9,42.1,0.0639614200958152,0.0491766870776357,0.0493670484469685,0.0563152384276151,0.0700450524515768,0.0524186918346542,0.0530763918576737,0.0582064520372258,22073,33750,42088
"536","18175",46.7,0.607965695,0.511526639344262,0.592613163010275,0.398579013116802,0.539975015615241,34,12.9,0,0.0868340163934426,0.143954918032787,0.10297131147541,0.161966558522585,0.118708926046086,0.460490709002345,0.0730750367827366,0.0123222167729279,40.4,42.5,0.0642985288841048,0.0536777897380696,0.0565482597775386,0.0523860782203086,0.0686726173337173,0.058306939245609,0.0612582781456954,0.0544198099625684,27125,29915,35990
"537","18177",190.4,0.592904823,0.464438731790917,0.553252734599885,0.459933357057358,0.481576137944421,48.4,18.9,0.00888057957466698,0.0953493806964244,0.128067305445197,0.108047051491782,0.209465823466093,0.187802744886975,0.524525458394632,0.108942065491184,0.0144836272040302,39.5,43.1,0.0610924981791697,0.0608594319009468,0.0559359067734887,0.0546831755280408,0.0718842913776016,0.0707073835480674,0.0568942021803766,0.0592789890981169,21398,28547,32126
"538","18179",75,0.582548466,0.473238735374658,0.543730650154799,0.441848906560636,0.534436239704629,37,22.5,0.00124470998257406,0.105800348518795,0.0978342046303211,0.0931043066965397,0.215490909090909,0.159127272727273,0.557766424666129,0.0668048985939221,0.00660921402190112,38.2,42.2,0.0570057852405813,0.0522788203753351,0.0551008889516015,0.0570057852405813,0.0699194075364844,0.0591011399114209,0.0582298700355769,0.0561969069919408,33561,32618,34782
"539","18181",49.6,0.577182615,0.476873608706406,0.539391010149831,0.431820081932949,0.525708552796589,24.7,9.3,0.00148404650012367,0.113282216176107,0.113034875092753,0.116002968093,0.186850606827905,0.140661835326989,0.540046005855291,0.0846925033667515,0.00875355379320664,40.8,43.6,0.0564850091104853,0.0501076693722047,0.0555739605764453,0.0484512174921319,0.0660462818084493,0.0590463641604216,0.0562463971012106,0.0478464959235774,26324,31939,32149
"540","18183",50.4,0.59951112,0.495314591700134,0.450426789231779,0.441088995653169,0.529855868222375,38.9,35.6,0.00841461082424938,0.135016255498183,0.141518454771467,0.0812774909160451,0.187028746465598,0.142554194156456,0.565520275720466,0.0603827653259646,0.0079316344284106,39.2,42.7,0.0559391042662418,0.0529297220747035,0.0557620817843866,0.0538148344839795,0.0644234223446294,0.0590947191953059,0.0608909112681116,0.0583163692970902,25873,32957,39389
"541","19001",141.8,0.581412208,0.46969696969697,0.556438791732909,0.451725997842503,0.513754045307443,19.6,30.6,0.00505050505050505,0.153679653679654,0.175324675324675,0.0923520923520924,0.191340782122905,0.168156424581006,0.576989321391664,0.0647701295402591,0.0078740157480315,44.4,47.8,0.0568181818181818,0.041019955654102,0.0479490022172949,0.0579268292682927,0.0500568828213879,0.0617178612059158,0.0563139931740614,0.0546075085324232,24395,33750,37879
"542","19003",27.1,0.568268706,0.445544554455446,0.726190476190476,0.448256779192031,0.523519645821804,94.7,71.9,0,0.180693069306931,0.0915841584158416,0.0829207920792079,0.195330296127563,0.128132118451025,0.523932729624838,0.051631758402338,0.0214320506575743,45.3,48.7,0.0448717948717949,0.0507478632478632,0.0534188034188034,0.0539529914529915,0.0512405609492988,0.0539374325782093,0.0533980582524272,0.0577130528586839,27188,27065,37652
"543","19005",79.2,0.559494793,0.526806526806527,0.57431906614786,0.430643571327982,0.544289536684974,14.5,8.9,0.00310800310800311,0.111888111888112,0.108391608391608,0.0924630924630925,0.166979633107035,0.157735085945399,0.560997982021647,0.0646108663729809,0.00827659858496863,42.4,46.2,0.0536942209217264,0.0478419897585955,0.0444769568397952,0.0501828822238478,0.0603264726756565,0.0584811923349894,0.0508161816891412,0.0574875798438609,28581,30884,35195
"544","19007",97.2,0.558179163,0.458643947461839,0.565875820292781,0.448063078505314,0.498114501199863,58.5,38.2,0.0106496272630458,0.0756123535676251,0.110401135960241,0.0883919062832801,0.246739130434783,0.143659420289855,0.502305918524212,0.0563483889951449,0.0191260850375165,44.1,47,0.0500314663310258,0.0457835116425425,0.052863436123348,0.0560100692259283,0.0575235619109522,0.0534611634709132,0.0534611634709132,0.0497237569060773,25078,27364,32554
"545","19009",35.9,0.57694419,0.503129890453834,0.573741007194245,0.472501676727029,0.502682763246144,65,16.7,0.00469483568075117,0.193270735524257,0.108763693270736,0.0657276995305164,0.229023383768913,0.16162310866575,0.581750619322874,0.0623193061355606,0.0131705750080308,48.6,50.3,0.055922195206669,0.0524487669329628,0.0413337964571032,0.0427231677665856,0.0551124002900653,0.0503988397389413,0.0435097897026831,0.050761421319797,22019,33393,30313
"546","19011",58.5,0.595236205,0.520454545454546,0.581960104076323,0.450714494021581,0.520632837561971,28.2,3.9,0.0214646464646465,0.135606060606061,0.106060606060606,0.113383838383838,0.21729340238685,0.1366058695489,0.607926049759072,0.0297076818490823,0.0138681169272604,41.8,43.3,0.061823561473176,0.050221910768512,0.0445378805575021,0.0536479015806276,0.0670421653758898,0.0568724086677619,0.0479543143237112,0.0574200109520457,17344,40217,36442
"547","19013",309.8,0.621067878,0.485929909254789,0.407845244492208,0.462152189089458,0.49536252119278,42.8,40.9,0.00119160377646735,0.289498609795594,0.169207736258364,0.0881175715726115,0.219496068877294,0.188909490750722,0.619333975255709,0.0498592632087988,0.0172728061800191,33.8,35.7,0.075288035450517,0.115745937961595,0.0627769571639586,0.0600147710487445,0.0686429129216494,0.115451162933133,0.0731599013918449,0.0638962470716134,27083,31047,35051
"548","19015",64.2,0.61827957,0.478319783197832,0.632338787295476,0.4438284011366,0.518053919190519,5.5,21.4,0.00735578784359272,0.125629113433991,0.126984126984127,0.0948509485094851,0.213199798256359,0.155270552633475,0.596720089452106,0.029264856557377,0.00698002049180328,40.6,43.1,0.0576056230422492,0.0536328214531286,0.0569180227672091,0.0644052257620903,0.0715251690458302,0.0628099173553719,0.0545454545454545,0.0628099173553719,27254,34208,40012
"549","19017",76.3,0.574967631,0.434772065955383,0.488690163072067,0.468873439721915,0.502923052614947,16.4,26.5,0.0169738118331717,0.192774005819593,0.134335596508244,0.0754122211445199,0.21061974222428,0.154511075094543,0.608156893355449,0.0334000858246317,0.00479187526820197,38.7,40.7,0.0821874000639591,0.0751519027822194,0.0512472017908539,0.053405820275024,0.0835913312693498,0.080576829069578,0.0532833632067786,0.052794525012221,35603,33826,40019
"550","19019",141.5,0.562223717,0.482758620689655,0.543423057389538,0.466480186480186,0.503869463869464,50.5,17.5,0.00331034482758621,0.121655172413793,0.186758620689655,0.132965517241379,0.175747093302585,0.163928125300279,0.619259809382349,0.0416483998246383,0.00762823323103902,37.9,39.5,0.0586471800637062,0.0460933108487915,0.0519955030916245,0.0597714071575792,0.072146206104679,0.0495646349631614,0.0526265429145536,0.0612381590278442,24583,32440,36154
"551","19021",64.6,0.593172712,0.562627737226277,0.501794974072597,0.420071888006054,0.525822928490352,22.2,12.1,0.011970802919708,0.176350364963504,0.167007299270073,0.077956204379562,0.160315499382305,0.154043523709969,0.624918799532285,0.0841642724353557,0.0135203650498563,34.8,35.5,0.0654559968070245,0.085212532428657,0.0672520454999002,0.054779485132708,0.0772611838249658,0.0833170541121313,0.0690564563391287,0.0610470795077164,29848,32159,32085
